4.00	122	0.05	5
3.00	104	0.05	5
2.00	76	0.05	5
1.00	44	0.05	5
0.75	36	0.05	5
0.50	30	0.05	5
0.25	24	0.05	5
0.00	17	0.05	5
-0.10	12	0.05	5
-0.25	8	0.05	5
-0.35	7	0.05	5
-0.50	5	0.05	5
-0.60	3	0.05	5
-0.70	2	0.05	5
-0.75	0	0.05	5
-0.80	0	0.05	5
-1.00	-2	0.05	5
-1.50	-4	0.05	5
-2.00	-5	0.05	5
-3.00	-7	0.05	5
-4.00	-9	0.05	5
