4.00	50	0.05	5
3.00	44	0.05	5
2.00	38	0.05	5
1.00	27	0.05	5
0.50	16	0.05	5
0.25	9	0.05	5
0.10	5	0.05	5
0.00	2	0.05	5
-0.05	1	0.05	5
-0.08	1	0.05	5
-0.10	0.5	0.05	5
-0.15	-0.4	0.05	5
-0.20	-2	0.05	5
-0.31	-3	0.05	5
-0.42	-3	0.05	5
-0.50	-3	0.05	5
-0.75	-3	0.05	5
-1.00	-4	0.05	5
-2.00	-5	0.05	5
-3.00	-8	0.05	5
-4.00	-10	0.05	5
